Spanish Word,ira,anticipacion,disgusto,miedo,alegria,negativo,positivo,tristeza,sorpresa,confianza
recalcitrante,1,0,1,0,0,1,0,0,0,0
recamara,0,0,0,0,0,0,0,0,0,0
recargo,1,0,0,0,0,1,0,0,0,0
recepcion,0,1,0,0,1,0,1,0,1,0
receptaculo,0,0,0,0,0,0,0,0,0,0
receptor,0,0,0,0,0,0,0,0,0,0
recesion,1,0,1,1,0,1,0,1,0,0
receso,0,0,0,0,0,0,0,0,0,0
receta,0,0,0,0,0,0,0,0,0,0
rechaza,1,0,0,1,0,1,0,1,0,0
rechazado,0,0,0,0,0,1,0,1,0,0
rechazar,1,0,0,1,0,1,0,1,0,0
rechazo,1,0,1,1,0,1,0,1,0,0
rechoncho,0,1,0,0,0,0,0,0,0,0
recibio,0,0,0,0,0,0,1,0,0,0
recibo,0,0,0,0,0,0,0,0,0,0
recien,0,0,0,0,0,0,0,0,0,0
recien llegado,0,0,0,1,0,0,0,0,1,0
recien nacido,0,0,0,0,0,0,0,0,0,0
reciente,0,0,0,0,0,0,0,0,0,0
recinto,0,0,0,0,0,1,0,0,0,0
recipiente,0,1,0,0,0,0,0,0,0,0
reciprocidad,0,0,0,0,0,0,0,0,0,0
reciproco,0,0,0,0,0,0,0,0,0,0
recitacion,0,0,0,0,0,0,0,0,0,0
recital,0,0,0,0,0,0,0,0,0,0
recitar,0,0,0,0,0,0,0,0,0,0
reclamar,0,0,0,0,0,0,0,0,0,0
reclinar,0,0,0,0,0,0,1,0,0,1
reclusion,0,0,0,1,0,1,1,0,0,0
recluso,0,0,0,0,0,0,0,0,0,0
recluta,0,0,0,0,0,0,0,0,0,0
reclutamiento,0,0,0,0,0,0,0,0,0,0
reclutar,0,1,0,0,0,0,0,0,0,0
reclutas,0,0,0,0,0,0,0,0,0,1
recoger,0,0,0,0,0,0,0,0,0,0
recogido,0,0,0,0,0,0,0,0,0,0
recolectar,0,0,0,0,0,0,0,0,0,0
recolector,0,0,0,0,0,0,0,0,0,0
recombinacion,0,1,0,0,0,0,0,0,0,0
recombinante,0,0,0,0,0,0,0,0,0,0
recomendable,0,0,0,0,1,0,1,0,0,1
recomendacion,0,0,0,0,0,0,0,0,0,0
recomendar,0,0,0,0,0,0,1,0,0,1
recompensa,0,0,0,0,0,0,0,0,0,0
reconciliacion,0,1,0,0,1,0,1,0,0,1
reconocer,0,0,0,0,0,0,0,0,0,0
reconocible,0,1,0,0,0,0,1,0,0,0
reconocido,0,0,0,0,0,0,0,0,0,0
reconocimiento,0,0,0,0,0,0,1,0,0,0
reconsideracion,0,0,0,0,0,0,1,0,0,1
reconsiderar,0,0,0,0,0,0,0,0,0,0
reconstitucion,0,0,0,0,0,0,0,0,0,0
reconstruccion,0,1,0,0,0,0,1,0,0,0
reconstruir,0,1,0,0,0,0,1,0,0,0
reconvencion,0,0,0,0,0,0,0,0,0,0
recopilacion,0,0,0,0,0,0,0,0,0,0
recordado,0,0,0,0,0,0,0,0,0,0
recordando,0,0,0,0,0,0,0,0,0,0
recordar,0,0,0,0,0,0,0,0,0,0
recordatorio,0,0,0,0,0,0,0,0,0,0
recorrido,0,0,0,0,0,0,0,0,0,0
recortadora,0,0,0,0,0,0,0,0,0,0
recortar,0,0,0,0,0,0,0,0,0,0
recorte,0,0,0,0,0,0,0,0,0,0
recreacion,0,1,0,0,1,0,1,0,0,0
recreativo,0,1,0,0,1,0,1,0,0,0
rectangular,0,0,0,0,0,0,0,0,0,0
rectangulo,0,0,0,0,0,0,0,0,0,0
rectificacion,0,0,0,0,0,0,0,0,0,0
rectificar,0,0,0,0,0,0,1,0,0,0
rector,0,0,0,0,0,0,0,0,0,0
recubrimiento,0,0,0,0,0,0,0,0,0,0
recuento,0,0,0,0,0,0,0,0,0,0
recuerda,0,0,0,0,0,0,0,0,0,0
recuerdo,0,0,0,0,0,0,1,0,0,0
recuperable,0,0,0,0,0,0,0,0,0,0
recuperacion,0,0,0,0,0,0,1,0,0,0
recuperacion de la inversion,1,0,0,0,0,1,0,0,0,0
recuperar,0,0,0,0,0,0,1,0,0,0
recurrente,0,1,0,0,0,0,0,0,0,0
recursion,0,0,0,0,0,0,0,0,0,0
recursivamente,0,0,0,0,0,0,0,0,0,0
recursivo,0,0,0,0,0,0,0,0,0,0
recurso,0,1,0,0,1,0,1,0,0,1
recursos,0,0,0,0,1,0,1,0,0,1
red,0,0,0,0,0,0,0,0,0,0
red barredera,0,0,0,0,0,0,0,0,0,0
redada,1,0,0,1,0,1,0,0,1,0
redencion,0,0,0,0,0,0,1,0,0,0
redil,0,0,0,0,0,0,0,0,0,0
redondeado,0,0,0,0,0,0,0,0,0,0
redondeo,0,0,0,0,0,0,0,0,0,0
redondo,0,0,0,0,0,0,0,0,0,0
reduccion,0,0,0,1,0,1,0,0,0,0
reducido,0,0,0,0,0,0,0,0,0,0
reducir a la mitad,0,0,0,0,0,0,0,0,0,0
reducir en la mitad,0,0,0,0,0,0,0,0,0,0
redundancia,0,0,0,0,0,0,0,0,0,0
redundante,0,0,0,0,0,1,0,0,0,0
reembolsar,0,0,0,0,0,0,1,0,0,0
reembolso,0,0,0,0,0,0,1,0,0,1
reemplazar,0,0,0,0,0,0,0,0,0,0
reemplazo,0,0,0,0,0,0,0,0,0,0
referencia,0,0,0,0,0,0,0,0,0,0
referendum,0,0,0,0,0,0,0,0,0,0
refinacion,0,0,0,0,0,0,0,0,0,0
refinamiento,0,0,0,0,0,0,1,0,0,0
refinar,0,0,0,0,0,0,1,0,0,0
refineria,0,0,0,0,0,0,0,0,0,0
reflector,0,0,0,0,0,0,0,0,0,0
reflejando,0,0,0,0,0,0,0,0,0,0
reflejar,0,0,0,0,0,0,0,0,0,0
reflejo,0,0,0,0,0,0,0,0,1,0
reflexion,0,0,0,0,0,0,0,0,0,0
reflexionar,0,0,0,0,0,0,0,0,0,0
reflexivo,0,0,0,0,0,0,1,0,0,1
reflujo,0,0,1,0,0,1,0,0,0,0
reforma,0,0,0,0,0,0,1,0,0,0
reformador,0,0,0,0,0,0,1,0,0,0
reforzamiento,0,0,0,0,0,0,1,0,0,1
reforzar,0,0,0,0,0,0,1,0,0,0
reforzarse,0,0,0,0,0,0,0,0,0,0
refraccion,0,0,0,0,0,0,0,0,0,0
refractario,0,0,0,0,0,1,0,0,0,0
refractor,0,0,0,0,0,0,0,0,0,0
refrescante,0,0,0,0,0,0,1,0,0,0
refriega,0,0,0,0,0,1,0,0,0,0
refrigeracion,0,0,0,0,0,0,0,0,0,0
refrigerador,0,0,0,0,0,0,0,0,0,0
refrigerar,0,0,0,0,0,0,0,0,0,0
refuerzo,0,0,0,0,0,0,0,0,0,0
refuerzos,0,0,0,0,0,0,0,0,0,1
refugiado,0,0,0,0,0,0,0,1,0,0
refugio,0,0,0,0,0,0,1,0,0,1
refugio subterraneo,0,0,0,0,0,0,0,0,0,0
refundir a,0,0,0,0,0,0,1,0,0,0
refutacion,0,0,0,1,0,0,0,0,0,0
refutar,0,0,0,0,0,1,0,0,0,0
regado,0,0,0,0,0,0,0,0,0,0
regalo,0,1,0,0,1,0,1,0,1,0
regata,0,1,0,0,0,0,0,0,0,0
regate,0,0,0,0,0,0,0,0,0,0
regatear,0,0,0,0,0,0,0,0,0,0
regañar,1,0,1,1,0,1,0,1,0,0
regaño,1,0,0,0,0,1,0,0,0,0
regencia,0,0,0,0,0,0,0,0,0,0
regeneracion,0,0,0,0,0,0,0,0,0,0
regenerado,0,0,0,0,0,0,0,0,0,0
regente,0,0,0,0,0,0,1,0,0,1
regimen,0,0,0,0,0,0,0,0,0,0
regimiento,0,0,0,1,0,0,0,0,0,0
region,0,0,0,0,0,0,0,0,0,0
regional,0,0,0,0,0,0,0,0,0,0
regionalismo,0,0,0,0,0,0,0,0,0,0
regir,0,0,0,0,0,0,1,0,0,1
registrador,0,0,0,0,0,0,0,0,0,0
registrarse,0,0,0,0,0,0,0,0,0,0
registro,0,0,0,0,0,0,0,0,0,1
regla,0,0,0,1,0,0,0,0,0,1
regocijo,0,0,0,0,1,0,1,0,1,0
regresion,0,0,0,0,0,1,0,0,0,0
regresivo,0,0,0,0,0,1,1,0,0,0
regreso,0,0,0,0,0,1,0,0,0,0
regulacion,0,0,0,0,0,0,0,0,0,0
regulado,0,0,0,0,0,0,0,0,0,0
regulador,0,0,0,1,0,1,0,0,0,0
regular,0,0,0,0,0,0,1,0,0,0
regularidad,0,1,0,0,0,0,1,0,0,1
regurgitacion,0,0,1,0,0,0,0,0,0,0
regusto,0,0,0,0,0,1,0,0,0,0
rehabilitacion,0,1,0,0,0,0,1,0,0,0
rehabilitar,0,0,0,0,0,0,1,0,0,0
rehacer,0,0,0,0,0,0,1,0,0,0
rehen,1,0,0,1,0,1,0,0,0,0
rehuir,1,0,1,0,0,1,0,1,0,0
reimprimir,0,0,0,0,0,1,0,0,0,0
reina,0,0,0,0,0,0,0,0,0,0
reinado,0,0,0,0,0,0,0,0,0,0
reinar,0,0,0,0,0,0,1,0,0,0
reincidencia,1,0,1,0,0,1,0,1,0,0
reino,0,0,0,0,0,0,0,0,0,0
reinstalacion,0,0,0,0,0,0,0,0,0,0
reinstalar,0,0,0,0,0,0,0,0,0,0
reintegrar,0,0,0,0,0,0,1,0,0,0
reinversion,0,0,0,0,0,0,0,0,0,0
reinvertir,0,0,0,0,0,0,0,0,0,0
reir,0,0,0,0,1,0,1,0,0,0
reiterar,0,0,0,0,0,0,0,0,0,0
reja,0,0,0,0,0,0,0,0,0,0
rejilla,1,0,1,0,0,1,0,0,0,0
rejuvenecer,0,0,0,0,0,0,1,0,0,0
rejuvenecido,0,0,0,0,0,0,1,0,0,0
relacion,0,0,0,0,0,0,0,0,0,0
relacion comercial,0,0,0,0,0,0,0,0,0,0
relacionado,0,0,0,0,0,0,0,0,0,1
relajacion,0,0,0,0,0,0,1,0,0,0
relajado,0,0,0,0,0,0,0,0,0,0
relajante,0,0,0,0,0,0,0,0,0,0
relajarse,0,0,0,0,0,0,0,0,0,0
relampago,1,0,0,1,0,0,0,0,1,0
relatar,0,0,0,0,0,0,0,0,0,0
relativamente,0,0,0,0,0,0,0,0,0,0
relatividad,0,0,0,0,0,0,0,0,0,0
relaves,0,0,0,0,0,0,0,0,0,0
rele,0,0,0,0,0,0,0,0,0,0
religion,0,0,0,0,0,0,0,0,0,1
religioso,0,0,0,0,0,0,0,0,0,0
relinchar,0,0,0,0,0,0,0,0,0,0
reliquia,0,0,0,0,0,0,0,0,0,0
reliquia de familia,0,0,0,0,0,0,0,0,0,0
reliquias,0,0,0,0,0,0,0,1,0,0
relleno,0,0,0,0,0,0,1,0,0,0
reloj,0,1,0,1,0,0,0,0,0,0
reloj de arena,0,0,0,0,0,0,0,0,0,0
reloj de pulsera,0,0,0,0,0,0,0,0,0,0
reloj de repeticion,0,0,0,0,0,0,0,0,0,0
reloj de sol,0,1,0,0,0,0,0,0,0,1
reluciente,0,0,0,0,0,0,1,0,0,0
reluctancia,0,0,0,0,0,0,0,0,0,0
remachado,0,0,0,0,0,0,1,0,0,0
remache,0,0,0,0,0,0,0,0,0,0
remanso,0,0,0,0,0,1,0,1,0,0
remediador,0,0,0,0,0,1,0,0,0,0
remembranza,0,0,0,0,0,0,0,0,0,0
remesa,0,0,0,0,0,0,0,0,0,0
remilgado,0,0,0,0,0,0,0,0,0,0
remision,0,0,0,0,0,0,1,0,0,0
remitir,0,0,0,0,0,0,0,0,0,0
remo,0,0,0,0,0,0,0,0,0,0
remodelar,0,0,0,0,0,0,1,0,0,0
remojo,0,0,0,0,0,0,0,0,0,0
remolcar,0,0,0,0,0,0,0,0,0,0
remolino,0,0,0,0,0,0,0,0,0,0
remordimiento,0,0,0,0,0,1,0,1,0,0
remoto,0,0,0,0,0,0,0,0,0,0
remover,0,0,0,0,0,0,0,0,0,0
remuneracion,0,0,0,0,0,0,0,0,0,0
renacido,0,0,0,0,0,0,0,0,0,0
renacimiento,0,1,0,0,1,0,1,0,0,1
rendicion,0,0,0,1,0,1,0,1,0,0
rendir,0,0,0,0,0,0,0,0,0,0
rendirse,0,0,0,0,0,1,0,1,0,0
renegado,1,0,0,0,0,1,0,0,0,0
reno,0,0,0,0,0,0,0,0,0,0
renombrado,0,0,0,0,0,0,1,0,0,0
renombre,0,0,0,0,0,0,1,0,0,0
renovacion,0,1,0,0,1,0,1,0,0,0
renovado,0,0,0,0,0,0,0,0,0,0
renovar,0,1,0,0,0,0,1,0,0,0
renta,0,0,0,0,0,0,0,0,0,0
renuencia,0,0,0,0,0,1,0,0,0,0
renuncia,1,0,0,0,0,1,0,0,0,0
renunciar,1,0,1,1,0,1,0,1,0,0
reordenamiento,0,0,0,0,0,0,0,0,0,0
reorganizacion,0,0,0,0,0,0,0,0,0,0
reorganizar,0,0,0,0,0,0,1,0,0,0
reparacion,0,0,0,0,0,0,1,0,0,1
reparar,0,0,0,0,0,0,0,0,0,0
repararse,0,0,0,0,0,0,0,0,0,0
repelente,1,0,1,1,0,1,0,0,0,0
repeliendo,0,0,1,0,0,1,0,0,0,0
repentino,0,0,0,0,0,0,0,0,1,0
repertorio,0,0,0,0,0,0,0,0,0,0
repeticion,0,0,0,0,0,0,0,0,0,0
repetidamente,0,0,0,0,0,0,0,0,0,0
repetido,0,0,0,0,0,0,0,0,0,0
repetir,0,0,0,0,0,0,0,0,0,0
repetirse,0,0,0,0,0,0,0,0,0,0
repetitivo,0,0,0,0,0,1,0,0,0,0
repicar,0,0,0,0,0,0,0,0,0,0
repisa,0,0,0,0,0,0,0,0,0,0
repleto,0,0,0,0,0,0,1,0,0,0
replicacion,0,0,0,0,0,0,0,0,0,0
repollo,0,0,0,0,0,0,0,0,0,0
reponer,0,0,0,0,0,0,1,0,0,0
reportado,0,0,0,0,0,0,0,0,0,0
reporte,0,0,0,0,0,0,0,0,0,0
reportero,0,0,0,0,0,0,1,0,0,1
reposicionar,0,0,0,0,0,0,0,0,0,0
repositorio,0,0,0,0,0,0,0,0,0,0
reposo,0,0,0,0,0,0,1,0,0,0
reprension,0,0,0,0,0,1,0,0,0,0
represalia,1,0,0,1,0,1,0,1,0,0
represalias,1,0,0,1,0,1,0,0,0,0
representacion,0,0,0,0,0,0,0,0,0,0
representado,0,0,0,0,0,0,1,0,0,0
representando,0,1,0,0,0,0,0,0,0,0
representante,0,0,0,0,0,0,0,0,0,0
representar,0,0,0,0,0,0,0,0,0,0
represion,0,0,0,1,0,1,0,0,0,0
reprimenda,1,0,0,0,0,1,0,0,0,0
reprimido,0,0,0,0,0,0,0,0,0,0
reprimir,1,0,0,1,0,1,0,1,0,0
reproche,1,0,1,0,0,1,0,1,0,0
reproduccion,0,0,0,0,0,0,0,0,0,0
reproducir,0,0,0,0,0,0,0,0,0,0
reproductivo,0,0,0,0,1,0,1,0,0,0
reptil,0,0,0,0,0,0,0,0,0,0
republica,0,0,0,0,0,1,0,0,0,0
republicano,0,0,0,0,0,0,0,0,0,0
repudio,1,0,1,0,0,1,0,0,0,0
repuesto,0,0,0,0,0,0,0,0,0,0
repugnancia,1,0,1,1,0,1,0,0,0,0
repugnante,1,0,1,1,0,1,0,0,0,0
repulsion,0,0,1,1,0,1,0,0,0,0
reputacion,0,0,0,0,0,0,0,0,0,0
requerido,0,0,0,0,0,0,0,0,0,0
requiem,0,0,0,0,0,0,0,1,0,0
requisar,0,0,0,0,0,0,0,0,0,0
requisito,0,0,0,0,0,0,0,0,0,0
requisito previo,0,1,0,0,0,0,0,0,0,0
resbaloso,0,0,0,0,0,0,0,0,0,0
rescate,0,1,0,0,1,0,1,0,1,1
rescindir,0,0,0,0,0,1,0,0,0,0
rescision,0,0,0,0,0,1,0,0,0,0
reseccion,0,0,0,1,0,0,0,0,0,0
resentido,1,0,0,0,0,1,0,0,0,0
resentimiento,1,0,1,0,0,1,0,1,0,0
resentirse de,1,0,0,0,0,1,0,0,0,0
reserva,0,0,0,0,0,0,1,0,0,0
reservado,0,0,0,0,0,1,0,0,0,0
reservas,0,0,0,0,0,0,0,0,0,0
reservorio,0,0,0,0,0,0,0,0,0,0
residencia,0,0,0,0,0,0,0,0,0,0
residencias,0,0,0,0,0,0,0,0,0,0
residente,0,0,0,0,0,0,1,0,0,0
residir,0,0,0,0,0,0,0,0,0,0
residual,0,0,0,0,0,0,0,0,0,0
residuo,0,0,0,0,0,0,0,0,0,0
resignacion,0,0,0,0,0,1,0,1,1,0
resiliencia,0,0,0,0,0,0,0,0,0,0
resiliente,0,0,0,0,0,0,1,0,0,0
resina,0,0,0,0,0,0,0,0,0,0
resistador,0,0,0,0,0,0,1,0,0,0
resistencia,1,0,0,0,0,1,0,0,0,0
resistente,0,0,0,0,1,0,1,0,0,1
resistido,0,0,0,0,0,0,0,0,0,0
resistiendo,1,0,0,1,0,1,0,1,0,0
resistir,0,0,0,0,0,1,0,0,0,0
resistir a,0,1,0,1,0,0,1,0,0,0
resma,0,0,0,0,0,0,0,0,0,0
resolucion,0,0,0,0,0,0,0,0,0,0
resolver,0,0,0,0,0,0,0,0,0,0
resonador,0,0,0,0,0,0,0,0,0,0
resonancia,0,0,0,0,0,0,0,0,0,0
resonante,0,0,0,0,0,0,0,0,0,0
resonar,0,0,0,0,0,0,0,0,0,0
respectivo,0,0,0,0,0,0,0,0,0,0
respecto a,0,0,0,0,0,0,1,0,0,0
respetabilidad,0,0,0,0,0,0,1,0,0,0
respetable,0,0,0,0,0,0,1,0,0,1
respetado,0,0,0,0,0,0,0,0,0,0
respeto,0,1,0,0,1,0,1,0,0,1
respetuoso,0,0,0,0,0,0,1,0,0,1
respiracion,0,0,0,0,0,0,0,0,0,0
respiradero,1,0,0,0,0,0,0,0,0,0
respirador,0,0,0,0,0,0,0,0,0,0
respiro,0,0,0,0,1,0,1,0,0,1
resplandeciente,0,0,0,0,1,0,1,0,0,0
resplandor,0,1,0,0,1,0,1,0,0,1
responder,0,0,0,0,0,0,0,0,0,0
respondiendo,0,0,0,0,0,0,0,0,0,0
responsabilidad,0,0,0,0,0,0,1,0,0,1
responsable,0,0,0,0,0,0,1,0,0,1
respuesta,0,0,0,0,0,0,0,0,0,0
restablecer,0,0,0,0,0,0,0,0,0,0
restante,0,0,0,0,0,0,0,0,0,0
restauracion,0,0,0,0,0,0,0,0,0,0
restaurado,0,0,0,0,0,0,0,0,0,0
restaurando,0,0,0,0,0,0,1,0,0,0
restaurante,0,0,0,0,0,0,0,0,0,0
restaurar,0,0,0,0,0,0,1,0,0,0
restaurativo,0,1,0,0,1,0,1,0,0,1
restitucion,1,0,0,0,0,0,1,0,0,0
resto,0,0,0,0,0,0,0,0,0,0
restos,0,0,1,1,0,1,1,0,0,1
restriccion,1,0,0,1,0,1,0,1,0,0
restrictivo,0,0,0,0,0,1,0,0,0,0
restringido,0,0,0,0,0,0,0,0,0,0
restringir,0,0,0,0,0,1,0,1,0,0
resucitacion,0,0,0,0,0,0,0,0,0,0
resueltamente,0,0,0,0,0,0,1,0,0,0
resuelto,0,0,0,0,0,0,0,0,0,0
resultado,0,1,0,0,0,0,0,0,0,0
resultante,0,1,0,0,0,0,0,0,0,0
resumen,0,0,0,0,0,0,0,0,0,0
resumir,0,0,0,0,0,0,0,0,0,0
resurreccion,0,0,0,0,0,0,0,0,0,0
retaguardia,0,0,0,0,0,0,0,0,0,0
retardar,0,0,1,1,0,1,0,1,0,0
retazo,0,0,0,0,0,0,0,0,0,0
retazo o restos,0,0,0,0,0,0,0,0,0,0
retencion,0,0,0,0,0,0,1,0,0,0
retener,0,0,0,0,0,0,0,0,0,1
retentivo,0,0,0,0,0,0,0,0,0,0
reticente,0,0,0,1,0,1,0,0,0,0
retina,0,0,0,0,0,0,0,0,0,0
retirada,0,0,0,0,0,1,0,0,0,0
retirar,1,0,0,1,0,1,0,1,0,0
retirarse,0,0,0,0,0,1,0,0,0,0
retiro,0,0,0,0,0,0,0,0,0,0
retocando,0,0,0,0,0,0,0,0,0,0
retocar,0,0,0,0,0,0,0,0,0,0
retorcerse,0,0,1,0,0,1,0,0,0,0
retorcido,0,0,0,0,0,0,0,0,0,0
retorica,0,0,0,0,0,0,0,0,0,0
retorico,0,0,0,0,0,0,0,0,0,0
retorta,0,0,0,0,0,1,0,0,0,0
retozar,0,0,0,0,1,0,1,0,0,0
retozon,0,1,0,0,1,0,1,0,1,0
retraccion,0,0,0,0,0,1,0,0,0,0
retractarse,0,0,0,0,0,0,0,0,0,0
retraer,1,0,0,0,0,1,0,0,0,0
retrasar,0,0,0,0,0,1,0,1,0,0
retraso,0,0,0,0,0,1,0,0,0,0
retratar,0,0,0,0,0,0,0,0,0,0
retrato,0,0,0,0,0,0,0,0,0,0
retribuido,0,0,0,0,0,0,0,0,0,0
retroactivo,0,0,0,0,0,0,0,0,0,0
retroceder,0,1,1,1,0,1,0,1,1,0
retrocediendo,0,0,0,0,0,0,0,0,0,0
retroceso,0,0,0,0,0,0,0,0,0,0
retroexcavadora,0,0,0,0,0,0,0,0,0,0
retrogrado,0,0,0,0,0,1,0,0,0,0
retrospeccion,0,0,0,0,0,0,0,0,0,0
retrospectivamente,0,0,0,0,0,0,0,0,0,0
retrospectivo,0,0,0,0,0,0,0,0,0,0
retruecano,0,0,0,0,0,0,0,0,0,0
retumbar,0,0,0,0,0,0,0,0,0,0
reumatismo,1,0,0,1,0,1,0,1,0,0
reunion,0,1,0,0,0,0,1,0,0,1
reunir,0,0,0,0,0,0,0,0,0,0
reunirse con,0,0,0,0,0,0,0,0,0,0
revelacion,0,0,0,0,0,1,0,1,0,0
revelado,0,0,0,0,0,0,0,0,0,1
revelar,0,0,0,0,0,0,0,0,0,0
revendedor,0,0,0,0,0,0,0,0,0,0
reventar,0,0,0,0,0,1,0,0,0,0
reverberacion,0,0,0,0,0,0,0,0,0,0
reverencia,0,0,0,0,1,0,1,0,0,1
reverenciar,0,1,0,0,1,0,1,0,0,1
reverendo,0,0,0,0,1,0,1,0,0,0
reverente,0,0,0,0,0,0,0,0,0,0
reversion,0,0,0,0,0,0,0,0,0,0
reverso,0,0,0,0,0,0,0,0,0,0
revertir,0,0,0,0,0,0,0,0,0,0
revestimiento,0,0,0,0,0,0,0,0,0,0
revirtiendo,0,0,0,0,0,0,0,0,0,0
revisar,0,0,0,0,0,0,1,0,0,0
revision,0,0,0,0,0,0,0,0,0,0
revista,0,0,0,0,0,0,0,0,0,0
revocacion,0,0,0,0,0,1,0,0,0,0
revocar,1,0,1,1,0,1,0,1,0,0
revolcarse por,0,0,1,0,0,1,0,1,0,0
revoltijado,0,0,0,0,0,0,0,0,0,0
revoltijo,0,0,0,0,0,1,0,0,0,0
revoltoso,1,0,1,1,0,1,0,0,0,0
revolucion,1,1,0,1,0,1,1,1,1,0
revolucionar,0,0,0,0,0,0,0,0,0,0
revolucionario,0,0,0,0,0,0,1,0,0,0
revolver,1,0,0,1,0,1,0,1,0,0
revuelta,1,0,0,0,0,1,0,0,1,0
rey,0,0,0,0,0,0,1,0,0,0
rezagado,1,1,1,0,0,1,0,1,0,0
rezar,0,1,0,1,1,0,1,0,1,1
rezumando,0,0,0,0,0,0,0,0,0,0
rezumar,0,0,1,0,0,1,0,0,0,0
riachuelo,0,0,0,0,0,0,0,0,0,0
ribereño,0,0,0,0,0,0,0,0,0,0
ridiculo,1,0,1,0,0,1,0,1,0,0
rienda,0,0,0,0,0,1,0,0,0,0
riesgo,0,1,0,1,0,1,0,0,0,0
rifa,0,1,0,0,0,0,0,0,1,0
rifle,1,0,0,1,0,1,0,0,0,0
rifles,0,0,0,0,0,0,0,0,0,0
rigidez,0,0,0,0,0,1,0,0,0,0
rigido,0,0,0,0,0,1,0,0,0,1
rigor,0,0,1,1,0,1,0,0,0,0
riguroso,0,0,0,0,0,1,0,0,0,0
rima,0,0,0,0,0,0,0,0,0,0
rimador,0,0,0,0,0,0,0,0,0,0
rincon,0,0,0,0,0,0,0,0,0,0
rio,0,0,0,0,0,0,0,0,0,0
riqueza,0,0,0,0,1,0,1,0,0,1
risa,0,0,0,0,1,0,1,0,1,0
risa disimulada,0,0,0,0,0,0,1,0,0,0
risilla,0,0,0,0,1,0,1,0,0,0
risita,0,1,0,0,1,0,1,0,1,1
ritmico,0,0,0,0,1,0,1,0,1,0
ritmo,0,0,0,0,0,0,1,0,0,0
rito,0,0,0,0,0,0,0,0,0,0
ritual,0,0,0,0,0,0,0,0,0,0
ritualista,0,0,0,0,0,0,0,0,0,0
rival,0,0,0,0,0,0,0,0,0,0
rivalidad,1,0,0,0,0,1,0,0,0,0
rivalizar,0,0,0,0,0,0,0,0,0,0
rizado,0,0,0,0,0,0,0,0,0,0
rizar,0,0,0,0,0,0,0,0,0,0
rizo,0,0,0,0,0,0,1,0,0,0
riñones,0,0,0,0,0,0,0,0,0,0
robado,1,0,0,0,0,1,0,0,0,0
robando,0,0,1,1,0,1,0,0,0,0
robar,1,0,1,1,0,1,0,1,0,0
roble,0,0,0,0,0,0,1,0,0,0
robo,1,0,1,1,0,1,0,1,0,0
robot,0,0,0,0,0,0,0,0,0,0
robotica,0,0,0,0,0,0,0,0,0,0
robusto,0,0,0,0,0,0,1,0,0,0
roc,0,0,0,0,0,0,0,0,0,0
roca,0,0,0,0,0,0,1,0,0,0
rocas,0,0,0,0,0,0,0,0,0,0
rociar,0,0,0,0,0,0,0,0,0,0
rocin,1,0,0,0,0,1,0,0,0,0
rocio,0,0,0,0,0,0,0,0,0,0
rodaja,0,0,0,0,0,0,0,0,0,0
rodar,0,0,0,0,0,0,0,0,0,0
rodeando,0,0,0,0,0,0,0,0,0,0
rodear,0,1,0,0,0,1,1,0,0,0
rodera,0,0,0,0,0,0,0,0,0,0
rodilla,0,0,0,0,0,0,0,0,0,0
rodillo,0,0,0,0,0,0,0,0,0,0
rodillos,0,0,0,0,0,0,0,0,0,0
rogar a,0,0,0,0,0,0,0,0,0,0
rojizo,0,0,0,0,0,0,0,0,0,0
rojo,0,0,0,0,0,0,0,0,0,0
role,0,0,0,0,0,0,0,0,0,0
romance,0,1,0,1,1,0,1,1,1,1
romanticismo,0,0,0,0,1,0,1,0,0,0
romantico,0,1,0,0,1,0,1,0,0,1
romero,0,0,0,0,0,0,0,0,0,0
rompecabezas,0,0,0,0,0,0,0,0,0,0
romper,1,0,0,1,0,1,0,1,1,0
rompio,0,0,0,1,0,1,0,1,0,0
ron,0,0,0,0,0,0,0,0,0,0
roncha,0,0,0,0,0,0,0,0,0,0
ronco,0,0,0,0,0,1,0,0,0,0
ronquido,0,0,0,0,0,0,0,0,0,0
ronroneo,0,0,0,0,1,0,1,0,0,1
ropa,0,0,0,0,0,0,0,0,0,0
ropa sucia,0,0,0,0,0,0,0,0,0,0
rosa,0,0,0,0,0,0,0,0,0,0
rosado,0,0,0,0,0,0,1,0,0,0
rosario,0,0,0,0,0,0,0,0,0,0
roseton,0,0,0,0,0,0,0,0,0,0
rosquilla,0,0,0,0,0,0,0,0,0,0
rostro,0,0,0,0,0,0,0,0,0,0
rota,0,0,0,0,0,0,0,0,0,0
rotacion,0,0,0,0,0,0,0,0,0,0
roto,1,0,0,1,0,1,0,1,0,0
rotonda,0,0,0,0,0,0,0,0,0,0
rotor,0,0,0,0,0,0,0,0,0,0
rotula,0,0,0,0,0,0,0,0,0,0
rubi,0,0,0,0,0,0,0,0,0,0
rubicundo,0,0,0,0,0,0,0,0,0,0
rubio,0,0,0,0,0,0,0,0,0,0
rubor,0,0,0,0,0,0,0,0,0,0
rubrica,0,0,0,0,0,0,1,0,0,0
ruda,0,0,0,0,0,1,0,1,0,0
rudimentario,0,0,0,0,0,0,0,0,0,0
rudimentos,0,0,0,0,0,0,0,0,0,0
rueda,0,0,0,0,0,0,0,0,0,0
rueda de andar,0,1,0,0,0,0,0,0,0,0
ruedas,0,0,0,0,0,0,0,0,0,0
